date,hour,day_of_week,road_id,road_name,jurisdiction,capacity_vph,inflow_vph,avg_speed_kmh,occupancy_percent,rain_mm,temperature_c,humidity_percent,special_event,congestion_percent
2025-02-08,14,5,RD-04,Airport Road,NMC South,5600,2889,50.6,54.7,0.0,29.9,95.0,0,28.4
2025-02-08,14,5,RD-05,Amravati Road,NMC West,7200,1054,58.3,19.6,0.0,29.4,50.6,0,9.2
2025-02-08,14,5,RD-06,Kamptee Road,NMC North,6000,1621,56.2,27.7,0.0,27.3,73.3,0,19.5
2025-02-08,14,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,860,55.5,16.8,4.0,34.7,49.6,0,6.5
2025-02-08,14,5,RD-08,Katol Road,NMC North-West,5400,1234,53.3,22.4,0.0,22.7,44.9,0,15.8
2025-02-08,14,5,RD-09,Koradi Road,NMC North,5600,1694,46.6,30.2,1.3,23.5,46.9,0,16.5
2025-02-08,14,5,RD-10,Manewada Road,NMC South-East,5000,2043,46.7,42.7,2.1,31.3,52.6,0,21.7
2025-02-08,14,5,RD-11,Besa Road,NMC South-East,4600,1523,49.2,28.3,0.0,30.5,74.0,0,16.9
2025-02-08,14,5,RD-12,Ring Road - East,NMRDA Ring,7600,1283,50.1,20.1,0.0,29.4,59.1,0,9.9
2025-02-08,15,5,RD-01,Wardha Road (NH-44),NMC South,6000,2449,48.1,40.9,2.5,27.4,64.8,0,21.8
2025-02-08,15,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1147,59.6,16.6,0.0,35.8,89.4,0,13.5
2025-02-08,15,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1795,45.7,36.2,1.0,27.2,53.6,0,24.9
2025-02-08,15,5,RD-04,Airport Road,NMC South,5600,2630,50.7,44.2,0.0,31.0,58.3,0,29.2
2025-02-08,15,5,RD-05,Amravati Road,NMC West,7200,946,50.5,14.5,1.2,24.8,73.3,0,11.3
2025-02-08,15,5,RD-06,Kamptee Road,NMC North,6000,1585,45.1,27.9,2.8,33.9,87.3,0,14.2
2025-02-08,15,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,909,51.8,11.6,0.0,27.4,58.1,0,2.3
2025-02-08,15,5,RD-08,Katol Road,NMC North-West,5400,1137,49.0,24.1,0.0,31.3,57.7,0,14.6
2025-02-08,15,5,RD-09,Koradi Road,NMC North,5600,1561,44.2,31.6,0.0,26.6,75.2,0,13.1
2025-02-08,15,5,RD-10,Manewada Road,NMC South-East,5000,1971,52.1,39.5,0.0,30.5,29.1,0,25.0
2025-02-08,15,5,RD-11,Besa Road,NMC South-East,4600,1468,53.5,33.9,4.0,25.3,51.0,0,18.5
2025-02-08,15,5,RD-12,Ring Road - East,NMRDA Ring,7600,1247,52.8,13.2,2.0,23.6,79.8,0,7.4
2025-02-08,16,5,RD-01,Wardha Road (NH-44),NMC South,6000,2631,50.3,43.8,0.0,24.3,78.5,0,27.8
2025-02-08,16,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1149,51.9,14.3,0.0,25.3,51.8,0,8.3
2025-02-08,16,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1815,49.9,36.6,0.7,30.2,47.3,0,27.0
2025-02-08,16,5,RD-04,Airport Road,NMC South,5600,2580,47.3,44.9,0.0,28.8,55.9,0,21.3
2025-02-08,16,5,RD-05,Amravati Road,NMC West,7200,1120,52.3,20.9,0.0,22.7,65.4,0,9.8
2025-02-08,16,5,RD-06,Kamptee Road,NMC North,6000,1699,54.2,22.5,0.0,29.6,45.0,0,9.8
2025-02-08,16,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,879,53.7,19.9,0.0,29.1,70.5,0,16.3
2025-02-08,16,5,RD-08,Katol Road,NMC North-West,5400,1308,49.0,25.0,0.8,26.0,65.9,0,15.2
2025-02-08,16,5,RD-09,Koradi Road,NMC North,5600,1673,52.2,30.6,0.0,28.9,58.9,0,17.7
2025-02-08,16,5,RD-10,Manewada Road,NMC South-East,5000,2059,48.9,37.7,0.0,25.3,60.0,0,21.8
2025-02-08,16,5,RD-11,Besa Road,NMC South-East,4600,1581,49.3,38.5,0.0,33.1,45.0,0,24.4
2025-02-08,16,5,RD-12,Ring Road - East,NMRDA Ring,7600,1254,50.4,15.4,1.5,33.9,68.7,0,6.0
2025-02-08,17,5,RD-01,Wardha Road (NH-44),NMC South,6000,3751,42.9,63.0,1.8,27.5,60.0,0,32.6
2025-02-08,17,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1781,47.1,20.5,2.8,29.2,68.7,0,5.9
2025-02-08,17,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,2839,48.2,55.3,0.0,31.9,68.7,0,32.0
2025-02-08,17,5,RD-04,Airport Road,NMC South,5600,4261,43.6,74.3,0.0,27.6,70.3,0,36.5
2025-02-08,17,5,RD-05,Amravati Road,NMC West,7200,1358,49.1,19.4,6.7,30.7,74.5,0,14.3
2025-02-08,17,5,RD-06,Kamptee Road,NMC North,6000,2436,47.4,39.4,0.3,30.9,74.9,0,22.2
2025-02-08,17,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1491,43.9,35.3,1.6,27.5,73.4,1,21.6
2025-02-08,17,5,RD-08,Katol Road,NMC North-West,5400,1711,47.0,30.3,3.2,28.0,67.7,0,19.9
2025-02-08,17,5,RD-09,Koradi Road,NMC North,5600,2470,39.8,47.6,0.6,22.5,48.7,0,26.8
2025-02-08,17,5,RD-10,Manewada Road,NMC South-East,5000,3014,41.8,60.5,0.0,29.5,59.3,0,35.2
2025-02-08,17,5,RD-11,Besa Road,NMC South-East,4600,2282,51.6,45.2,0.0,29.4,74.7,0,22.1
2025-02-08,17,5,RD-12,Ring Road - East,NMRDA Ring,7600,1831,47.5,28.3,0.0,27.8,62.2,0,10.0
2025-02-08,18,5,RD-01,Wardha Road (NH-44),NMC South,6000,5001,31.3,84.4,0.0,29.6,32.3,0,55.7
2025-02-08,18,5,RD-02,Outer Ring Road,NMRDA Ring,8500,2001,48.4,26.5,0.0,34.2,77.6,0,15.2
2025-02-08,18,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,3083,42.4,61.9,1.6,36.6,57.0,0,38.6
2025-02-08,18,5,RD-04,Airport Road,NMC South,5600,5562,33.3,100.5,0.3,24.4,68.8,0,58.7
2025-02-08,18,5,RD-05,Amravati Road,NMC West,7200,1968,46.3,26.0,1.4,26.2,32.1,0,13.6
2025-02-08,18,5,RD-06,Kamptee Road,NMC North,6000,2813,44.9,50.2,1.0,24.2,42.0,0,27.0
2025-02-08,18,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1716,51.5,35.9,0.2,22.9,64.7,0,22.0
2025-02-08,18,5,RD-08,Katol Road,NMC North-West,5400,2311,47.6,43.1,0.0,23.2,53.3,0,26.4
2025-02-08,18,5,RD-09,Koradi Road,NMC North,5600,3232,38.9,61.0,0.0,35.7,50.2,0,34.3
2025-02-08,18,5,RD-10,Manewada Road,NMC South-East,5000,3638,41.8,71.3,6.0,31.3,62.4,0,41.3
2025-02-08,18,5,RD-11,Besa Road,NMC South-East,4600,2621,42.1,57.3,2.4,29.3,58.8,0,32.6
2025-02-08,18,5,RD-12,Ring Road - East,NMRDA Ring,7600,2431,48.5,32.2,0.0,25.5,79.4,0,18.2
2025-02-08,19,5,RD-01,Wardha Road (NH-44),NMC South,6000,4366,35.9,71.6,5.6,25.9,95.0,0,41.8
2025-02-08,19,5,RD-02,Outer Ring Road,NMRDA Ring,8500,2093,45.1,31.1,4.8,24.9,50.5,0,17.7
2025-02-08,19,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,3590,39.1,67.6,1.7,25.2,95.0,0,35.4
2025-02-08,19,5,RD-04,Airport Road,NMC South,5600,5153,32.3,93.4,2.1,34.6,93.6,0,53.8
2025-02-08,19,5,RD-05,Amravati Road,NMC West,7200,1833,51.4,26.0,1.2,33.1,48.3,0,21.1
2025-02-08,19,5,RD-06,Kamptee Road,NMC North,6000,2913,43.8,51.5,0.0,28.4,40.8,0,25.7
2025-02-08,19,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1732,45.1,38.1,1.8,23.7,57.6,0,23.3
2025-02-08,19,5,RD-08,Katol Road,NMC North-West,5400,2346,47.8,39.6,0.3,30.0,94.2,0,25.2
2025-02-08,19,5,RD-09,Koradi Road,NMC North,5600,3343,41.2,56.8,2.6,31.4,57.4,0,26.9
2025-02-08,19,5,RD-10,Manewada Road,NMC South-East,5000,3644,39.0,77.7,1.4,25.1,43.2,0,43.6
2025-02-08,19,5,RD-11,Besa Road,NMC South-East,4600,2917,43.8,62.9,0.0,24.3,52.6,0,41.4
2025-02-08,19,5,RD-12,Ring Road - East,NMRDA Ring,7600,2537,43.4,33.6,0.0,31.6,64.2,0,18.0
2025-02-08,20,5,RD-01,Wardha Road (NH-44),NMC South,6000,4994,33.9,80.9,0.0,30.2,63.4,0,49.2
2025-02-08,20,5,RD-02,Outer Ring Road,NMRDA Ring,8500,2364,45.4,32.2,0.0,27.5,73.9,0,18.6
2025-02-08,20,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,3509,41.3,65.7,0.0,25.1,42.0,0,39.6
2025-02-08,20,5,RD-04,Airport Road,NMC South,5600,5685,28.4,98.3,0.0,28.4,84.2,0,56.8
2025-02-08,20,5,RD-05,Amravati Road,NMC West,7200,1833,50.3,24.2,0.0,26.5,75.6,0,13.2
2025-02-08,20,5,RD-06,Kamptee Road,NMC North,6000,3010,44.7,55.2,0.0,21.7,50.5,0,32.7
2025-02-08,20,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1680,48.9,34.9,3.4,25.3,87.5,0,13.8
2025-02-08,20,5,RD-08,Katol Road,NMC North-West,5400,2351,48.4,45.7,0.1,26.4,54.2,0,30.7
2025-02-08,20,5,RD-09,Koradi Road,NMC North,5600,3238,44.8,50.0,0.2,29.5,55.3,0,25.4
2025-02-08,20,5,RD-10,Manewada Road,NMC South-East,5000,4048,32.2,83.7,2.3,27.3,30.8,1,55.4
2025-02-08,20,5,RD-11,Besa Road,NMC South-East,4600,2719,45.4,60.7,0.0,25.9,61.8,0,35.8
2025-02-08,20,5,RD-12,Ring Road - East,NMRDA Ring,7600,2353,46.0,26.6,4.4,34.7,68.5,0,15.4
2025-02-08,21,5,RD-01,Wardha Road (NH-44),NMC South,6000,4050,35.6,63.7,0.0,32.5,45.9,0,37.4
2025-02-08,21,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1927,54.2,16.7,1.7,22.7,80.2,0,5.9
2025-02-08,21,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,2560,46.2,47.7,0.0,23.5,78.7,0,31.1
2025-02-08,21,5,RD-04,Airport Road,NMC South,5600,4400,40.0,77.4,0.0,32.5,53.7,0,51.4
2025-02-08,21,5,RD-05,Amravati Road,NMC West,7200,1610,50.4,23.2,0.0,32.0,80.1,0,16.1
2025-02-08,21,5,RD-06,Kamptee Road,NMC North,6000,2392,43.0,38.9,0.0,33.3,77.7,0,27.7
2025-02-08,21,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1389,54.9,27.9,0.0,28.0,72.8,0,15.4
2025-02-08,21,5,RD-08,Katol Road,NMC North-West,5400,2019,47.7,35.9,1.2,31.2,94.8,0,21.4
2025-02-08,21,5,RD-09,Koradi Road,NMC North,5600,2460,49.3,42.2,2.9,29.7,73.7,0,27.6
2025-02-08,21,5,RD-10,Manewada Road,NMC South-East,5000,3238,40.1,58.3,0.0,26.8,62.1,0,30.3
2025-02-08,21,5,RD-11,Besa Road,NMC South-East,4600,2020,47.4,40.8,0.0,29.7,59.2,0,24.1
2025-02-08,21,5,RD-12,Ring Road - East,NMRDA Ring,7600,2067,48.2,25.3,0.0,29.0,66.6,0,13.1
2025-02-08,22,5,RD-01,Wardha Road (NH-44),NMC South,6000,2454,51.8,36.5,0.1,23.4,83.8,0,24.8
2025-02-08,22,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1161,52.2,13.8,0.4,33.0,78.5,0,6.5
2025-02-08,22,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1966,48.5,33.5,0.0,21.9,69.6,0,21.8
2025-02-08,22,5,RD-04,Airport Road,NMC South,5600,2741,45.1,50.6,0.0,20.6,40.6,0,26.8
2025-02-08,22,5,RD-05,Amravati Road,NMC West,7200,923,55.4,16.3,2.5,32.1,56.1,0,12.2
2025-02-08,22,5,RD-06,Kamptee Road,NMC North,6000,1592,48.7,26.4,0.0,29.3,53.1,0,16.6
2025-02-08,22,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,877,54.0,18.6,0.0,24.1,69.8,0,9.5
2025-02-08,22,5,RD-08,Katol Road,NMC North-West,5400,1243,52.5,22.2,0.9,30.4,63.0,0,8.9
2025-02-08,22,5,RD-09,Koradi Road,NMC North,5600,1741,48.3,31.5,1.9,28.6,61.5,0,13.6
2025-02-08,22,5,RD-10,Manewada Road,NMC South-East,5000,2110,46.0,43.0,0.0,25.1,39.6,0,22.9
2025-02-08,22,5,RD-11,Besa Road,NMC South-East,4600,1411,50.2,30.6,0.0,34.1,63.6,0,17.2
2025-02-08,22,5,RD-12,Ring Road - East,NMRDA Ring,7600,1211,51.9,17.5,0.0,28.7,53.5,0,10.5
2025-02-08,23,5,RD-01,Wardha Road (NH-44),NMC South,6000,2513,46.6,42.8,0.7,32.0,61.6,0,24.1
2025-02-08,23,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1157,54.5,14.3,3.6,30.3,63.8,0,10.3
2025-02-08,23,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1831,51.6,35.7,0.0,32.7,58.9,0,17.9
2025-02-08,23,5,RD-04,Airport Road,NMC South,5600,2725,44.0,46.5,0.0,28.2,58.5,0,22.5
2025-02-08,23,5,RD-05,Amravati Road,NMC West,7200,1024,54.0,12.5,0.0,26.6,57.0,0,10.8
2025-02-08,23,5,RD-06,Kamptee Road,NMC North,6000,1610,47.5,29.5,0.0,21.3,51.3,0,14.2
2025-02-08,23,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,809,51.7,17.0,1.3,28.8,54.7,0,5.0
2025-02-08,23,5,RD-08,Katol Road,NMC North-West,5400,1250,54.5,23.1,1.2,30.8,76.6,0,12.0
2025-02-08,23,5,RD-09,Koradi Road,NMC North,5600,1626,52.5,29.0,0.0,24.6,75.6,0,10.9
2025-02-08,23,5,RD-10,Manewada Road,NMC South-East,5000,2142,47.8,45.4,0.0,20.2,59.0,0,27.4
2025-02-08,23,5,RD-11,Besa Road,NMC South-East,4600,1394,51.0,28.7,0.0,32.4,69.0,0,20.3
2025-02-08,23,5,RD-12,Ring Road - East,NMRDA Ring,7600,1241,47.5,15.5,0.0,31.6,49.1,0,10.1
2025-02-09,0,6,RD-01,Wardha Road (NH-44),NMC South,6000,2628,46.1,41.3,0.3,23.2,68.9,0,24.5
2025-02-09,0,6,RD-02,Outer Ring Road,NMRDA Ring,8500,1227,51.7,14.4,0.6,23.5,55.2,0,6.0
2025-02-09,0,6,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1730,47.7,30.3,1.1,27.2,76.7,0,16.1
2025-02-09,0,6,RD-04,Airport Road,NMC South,5600,2809,46.9,51.9,0.0,27.5,62.6,0,35.1
2025-02-09,0,6,RD-05,Amravati Road,NMC West,7200,1034,55.5,13.9,0.0,27.5,80.5,0,6.3
2025-02-09,0,6,RD-06,Kamptee Road,NMC North,6000,1463,52.8,27.2,0.0,31.0,71.2,0,16.7
2025-02-09,0,6,RD-07,Hingna Industrial Link,NMRDA West-South,4800,987,54.6,15.8,1.3,27.0,57.3,0,14.7
2025-02-09,0,6,RD-08,Katol Road,NMC North-West,5400,1213,49.2,21.0,1.9,20.4,87.2,0,9.5
2025-02-09,0,6,RD-09,Koradi Road,NMC North,5600,1648,47.2,32.1,0.5,29.0,65.6,0,19.8
2025-02-09,0,6,RD-10,Manewada Road,NMC South-East,5000,2062,47.3,42.0,1.8,29.7,47.9,0,27.6
2025-02-09,0,6,RD-11,Besa Road,NMC South-East,4600,1515,49.3,33.8,1.9,32.7,72.2,0,18.7
2025-02-09,0,6,RD-12,Ring Road - East,NMRDA Ring,7600,1258,50.0,12.2,2.9,19.5,59.5,0,4.8
2025-02-09,1,6,RD-01,Wardha Road (NH-44),NMC South,6000,2585,46.1,39.6,0.0,30.3,47.6,0,23.7
2025-02-09,1,6,RD-02,Outer Ring Road,NMRDA Ring,8500,1060,48.5,19.4,1.2,26.8,70.0,0,11.9
2025-02-09,1,6,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1823,52.5,32.3,0.0,29.8,67.1,0,12.6
2025-02-09,1,6,RD-04,Airport Road,NMC South,5600,2755,46.3,48.0,0.0,24.1,39.1,0,25.6
2025-02-09,1,6,RD-05,Amravati Road,NMC West,7200,1026,54.1,16.6,0.1,23.4,69.8,0,6.6
2025-02-09,1,6,RD-06,Kamptee Road,NMC North,6000,1478,47.6,28.3,2.3,26.0,46.7,0,12.3
2025-02-09,1,6,RD-07,Hingna Industrial Link,NMRDA West-South,4800,864,54.3,19.1,0.0,29.6,80.8,0,8.4
2025-02-09,1,6,RD-08,Katol Road,NMC North-West,5400,1191,57.9,22.4,0.0,21.6,86.3,0,12.5
2025-02-09,1,6,RD-09,Koradi Road,NMC North,5600,1628,49.0,23.7,0.0,20.2,60.4,0,10.2
2025-02-09,1,6,RD-10,Manewada Road,NMC South-East,5000,2129,47.6,42.9,0.0,31.7,66.4,0,23.1
2025-02-09,1,6,RD-11,Besa Road,NMC South-East,4600,1375,49.7,30.2,2.6,29.2,66.4,0,18.8
2025-02-09,1,6,RD-12,Ring Road - East,NMRDA Ring,7600,1320,48.2,14.5,0.0,27.0,62.9,0,9.2
2025-02-09,2,6,RD-01,Wardha Road (NH-44),NMC South,6000,2571,48.3,43.0,0.0,28.1,67.2,0,27.6
2025-02-09,2,6,RD-02,Outer Ring Road,NMRDA Ring,8500,1219,54.3,17.8,0.0,29.4,71.7,0,9.5
2025-02-09,2,6,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1619,50.5,28.4,0.0,24.0,76.0,0,16.2
2025-02-09,2,6,RD-04,Airport Road,NMC South,5600,2699,43.6,48.5,0.0,12.6,38.7,0,27.4
2025-02-09,2,6,RD-05,Amravati Road,NMC West,7200,1082,55.3,12.9,0.0,27.7,50.0,0,12.3
2025-02-09,2,6,RD-06,Kamptee Road,NMC North,6000,1517,53.5,19.7,0.0,28.8,51.8,0,15.9
2025-02-09,2,6,RD-07,Hingna Industrial Link,NMRDA West-South,4800,833,53.4,17.0,2.0,30.5,73.0,0,3.5
2025-02-09,2,6,RD-08,Katol Road,NMC North-West,5400,1280,52.4,21.0,0.0,34.3,68.7,0,11.7
2025-02-09,2,6,RD-09,Koradi Road,NMC North,5600,1633,50.2,30.1,0.9,34.0,77.0,0,19.5
2025-02-09,2,6,RD-10,Manewada Road,NMC South-East,5000,1909,49.3,36.4,2.5,23.5,45.3,0,23.2
2025-02-09,2,6,RD-11,Besa Road,NMC South-East,4600,1380,50.6,32.9,0.0,32.2,67.7,0,13.8
2025-02-09,2,6,RD-12,Ring Road - East,NMRDA Ring,7600,1239,55.6,13.3,0.0,28.7,48.5,0,4.8
2025-02-09,3,6,RD-01,Wardha Road (NH-44),NMC South,6000,2288,46.2,39.4,0.0,30.1,35.1,0,24.1
2025-02-09,3,6,RD-02,Outer Ring Road,NMRDA Ring,8500,1160,55.6,14.1,2.1,30.4,54.2,0,6.8
2025-02-09,3,6,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1807,48.9,36.1,0.4,27.2,69.7,0,15.4
2025-02-09,3,6,RD-04,Airport Road,NMC South,5600,2794,42.3,52.5,0.0,24.2,56.6,0,29.3
2025-02-09,3,6,RD-05,Amravati Road,NMC West,7200,987,51.4,12.1,0.0,27.5,74.6,0,5.9
2025-02-09,3,6,RD-06,Kamptee Road,NMC North,6000,1552,52.1,25.8,2.1,25.7,60.3,0,15.5
2025-02-09,3,6,RD-07,Hingna Industrial Link,NMRDA West-South,4800,776,55.8,15.6,6.0,23.7,40.0,0,9.3
2025-02-09,3,6,RD-08,Katol Road,NMC North-West,5400,1221,50.3,28.5,0.7,27.4,64.5,0,14.9
2025-02-09,3,6,RD-09,Koradi Road,NMC North,5600,1662,51.4,29.5,1.3,24.9,58.9,0,16.0
2025-02-09,3,6,RD-10,Manewada Road,NMC South-East,5000,2146,43.9,45.2,0.0,22.9,56.2,0,24.3
2025-02-09,3,6,RD-11,Besa Road,NMC South-East,4600,1355,46.1,26.8,1.7,30.8,73.5,0,9.5
2025-02-09,3,6,RD-12,Ring Road - East,NMRDA Ring,7600,1241,50.5,11.3,3.3,31.4,62.7,0,6.4
2025-02-09,4,6,RD-01,Wardha Road (NH-44),NMC South,6000,2632,45.9,44.4,0.0,22.3,75.8,0,23.2
2025-02-09,4,6,RD-02,Outer Ring Road,NMRDA Ring,8500,1059,57.6,15.8,2.9,25.3,65.7,0,8.1
2025-02-09,4,6,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1659,54.6,31.3,0.9,21.9,63.4,0,19.2
2025-02-09,4,6,RD-04,Airport Road,NMC South,5600,2647,45.2,50.4,0.0,28.4,49.9,0,34.3
2025-02-09,4,6,RD-05,Amravati Road,NMC West,7200,920,51.0,8.0,2.9,28.0,95.0,0,6.1
2025-02-09,4,6,RD-06,Kamptee Road,NMC North,6000,1482,51.0,23.2,1.3,24.7,25.8,0,14.1
2025-02-09,4,6,RD-07,Hingna Industrial Link,NMRDA West-South,4800,805,55.9,19.0,0.0,28.8,57.7,0,12.7
2025-02-09,4,6,RD-08,Katol Road,NMC North-West,5400,1185,54.4,24.0,0.0,28.7,72.7,0,12.9
2025-02-09,4,6,RD-09,Koradi Road,NMC North,5600,1712,52.9,35.7,0.0,20.3,71.1,0,18.5
2025-02-09,4,6,RD-10,Manewada Road,NMC South-East,5000,2266,41.9,48.4,0.0,33.1,69.1,0,25.3
2025-02-09,4,6,RD-11,Besa Road,NMC South-East,4600,1580,52.1,30.0,0.0,28.4,48.4,0,10.7
2025-02-09,4,6,RD-12,Ring Road - East,NMRDA Ring,7600,1281,51.9,11.3,0.1,26.4,50.5,0,4.9
2025-02-09,5,6,RD-01,Wardha Road (NH-44),NMC South,6000,2579,45.6,44.2,3.1,23.6,34.9,0,23.8
2025-02-09,5,6,RD-02,Outer Ring Road,NMRDA Ring,8500,1207,49.5,9.2,0.0,31.3,85.8,0,9.8
2025-02-09,5,6,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1655,48.1,34.9,0.0,27.6,70.1,0,26.6
2025-02-09,5,6,RD-04,Airport Road,NMC South,5600,2708,44.9,49.9,3.9,35.0,45.1,0,35.1
2025-02-09,5,6,RD-05,Amravati Road,NMC West,7200,959,51.6,16.5,0.0,32.2,73.3,0,8.7
2025-02-09,5,6,RD-06,Kamptee Road,NMC North,6000,1656,53.5,29.6,0.6,22.5,50.0,0,15.7
2025-02-09,5,6,RD-07,Hingna Industrial Link,NMRDA West-South,4800,780,56.4,22.2,0.0,27.3,47.1,0,11.4
2025-02-09,5,6,RD-08,Katol Road,NMC North-West,5400,1140,58.4,24.0,0.0,30.3,88.6,0,13.1
2025-02-09,5,6,RD-09,Koradi Road,NMC North,5600,1547,50.8,29.0,1.4,30.5,79.8,0,16.4
2025-02-09,5,6,RD-10,Manewada Road,NMC South-East,5000,2056,48.7,40.3,0.0,29.7,41.1,0,22.4
2025-02-09,5,6,RD-11,Besa Road,NMC South-East,4600,1433,49.1,34.7,0.0,31.6,60.3,0,22.1
2025-02-09,5,6,RD-12,Ring Road - East,NMRDA Ring,7600,1251,52.0,18.9,1.2,25.5,71.9,0,15.5
2025-02-09,6,6,RD-01,Wardha Road (NH-44),NMC South,6000,2630,44.7,44.0,0.0,21.8,61.0,0,23.0
2025-02-09,6,6,RD-02,Outer Ring Road,NMRDA Ring,8500,1131,48.5,16.9,2.0,27.1,49.9,0,10.6
2025-02-09,6,6,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1807,46.6,31.7,1.1,31.2,68.1,0,19.4
2025-02-09,6,6,RD-04,Airport Road,NMC South,5600,2659,47.6,48.8,0.7,32.2,65.9,0,27.8
2025-02-09,6,6,RD-05,Amravati Road,NMC West,7200,1000,51.8,16.9,0.0,27.6,79.1,0,8.9
2025-02-09,6,6,RD-06,Kamptee Road,NMC North,6000,1538,55.2,24.6,0.0,35.3,62.2,0,17.2
2025-02-09,6,6,RD-07,Hingna Industrial Link,NMRDA West-South,4800,814,52.4,14.0,0.8,27.6,84.6,0,9.3
2025-02-09,6,6,RD-08,Katol Road,NMC North-West,5400,1139,50.4,28.9,6.0,30.5,52.4,0,11.4
2025-02-09,6,6,RD-09,Koradi Road,NMC North,5600,1699,51.2,27.2,0.0,28.4,62.5,0,18.6
2025-02-09,6,6,RD-10,Manewada Road,NMC South-East,5000,2060,46.1,43.3,1.4,32.8,82.1,0,23.1
2025-02-09,6,6,RD-11,Besa Road,NMC South-East,4600,1438,47.2,32.6,0.0,22.1,45.7,0,22.7
2025-02-09,6,6,RD-12,Ring Road - East,NMRDA Ring,7600,1190,54.0,12.4,0.0,26.6,80.9,0,4.9
2025-02-09,7,6,RD-01,Wardha Road (NH-44),NMC South,6000,3853,38.0,62.9,1.7,33.8,63.7,0,36.0
2025-02-09,7,6,RD-02,Outer Ring Road,NMRDA Ring,8500,1705,53.4,18.4,3.6,25.5,42.9,0,10.1
2025-02-09,7,6,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,2767,44.6,48.3,0.7,30.5,59.8,0,31.5
2025-02-09,7,6,RD-04,Airport Road,NMC South,5600,4070,37.5,74.4,0.0,32.1,63.6,0,47.4
2025-02-09,7,6,RD-05,Amravati Road,NMC West,7200,1636,49.5,20.2,0.0,22.2,64.2,0,12.8
2025-02-09,7,6,RD-06,Kamptee Road,NMC North,6000,2403,50.9,41.1,0.2,33.2,68.6,0,22.5
2025-02-09,7,6,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1302,51.3,24.9,1.1,33.0,90.0,0,17.6
2025-02-09,7,6,RD-08,Katol Road,NMC North-West,5400,1668,50.9,31.2,0.0,28.2,44.1,0,16.6
2025-02-09,7,6,RD-09,Koradi Road,NMC North,5600,2509,47.1,40.6,0.0,29.0,65.7,0,23.2
2025-02-09,7,6,RD-10,Manewada Road,NMC South-East,5000,2894,42.1,57.0,1.1,27.0,48.1,0,28.0
2025-02-09,7,6,RD-11,Besa Road,NMC South-East,4600,1986,47.4,42.1,0.0,30.6,70.3,0,25.2
2025-02-09,7,6,RD-12,Ring Road - East,NMRDA Ring,7600,1921,51.5,26.4,0.0,30.6,54.8,0,14.9
2025-02-09,8,6,RD-01,Wardha Road (NH-44),NMC South,6000,4447,35.6,73.3,0.0,29.0,68.2,0,43.6
2025-02-09,8,6,RD-02,Outer Ring Road,NMRDA Ring,8500,2102,45.9,28.8,1.4,27.8,64.2,0,17.8
2025-02-09,8,6,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,3337,44.2,59.3,0.0,19.6,43.9,0,41.6
2025-02-09,8,6,RD-04,Airport Road,NMC South,5600,5040,36.2,92.6,2.9,24.8,64.5,0,54.4
2025-02-09,8,6,RD-05,Amravati Road,NMC West,7200,1800,49.5,27.5,2.7,26.0,39.5,0,13.4
2025-02-09,8,6,RD-06,Kamptee Road,NMC North,6000,2898,47.0,49.5,3.9,31.4,88.6,0,29.8
2025-02-09,8,6,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1537,50.0,36.1,0.0,22.4,38.9,0,18.8
